"Texto","Sarcasmo"
"Un desliz de Jorge Martín da alas a Pecco Bagnaia y Marc Márquez","0"
"Un hindú se reencarna en su vecino el imbécil","1"
"Black Mirror prepara un capítulo sobre el día en que tu madre se instaló WhatsApp","1"
"El Gobierno navega la discordancia entre el veto firme del PSE y sus lazos con Bildu","0"
"Panenka, la primavera de Praga","0"
"Sergio Ramos, obligado a romper el confinamiento tras ser expulsado de su casa","1"
"Los jueces meterán en la cárcel a las mujeres acosadas para evitar que coincidan en la calle con sus acosadores","1"
"Apple presenta el iPhone más compacto de la historia tras eliminar las conexiones, la pantalla, la cámara y todas las funciones","1"
"Del 'sandwich' al 'sangüis'","0"
"Sanidad reparte 68 millones entre las comunidades para la salud bucodental","0"
"Cervantes, Shakespeare y San Jorge","0"
"BYD SEAL U DM-i: la marca china se pasa al híbrido enchufable","0"
"La heredera malagueña de Marie Curie","0"
"Todo lo que debes saber sobre las siete medidas urgentes en materia de vivienda y alquiler que acaban de entrar en vigor","1"
"Our pick of the top hotels to enjoy summer in Andalucía's Cadiz province","0"
"Pablo Iglesias denuncia que ha recibido un sobre con el IBI de su chalé","1"
"La aventura de volar a Buenos Aires en 1946","0"
"Las marchadoras y Marta García abren para España el baile de los Europeos de Roma de atletismo","0"
"¿Y no tienes defectos?","0"
"El debate sobre la abuela española de Beethoven","0"
"SGAE analiza los derechos de autor en el siglo XXI en un congreso internacional","0"
"Israel prolonga la ocupación del hospital Al Shifa de Gaza en busca de pruebas de un centro subterráneo de Hamás","0"
"Céline Dion confirma que sufre un raro trastorno neurológico","0"
" Ay, Alan, madura. Mientras tenga pizza con queso en la orilla y televisión con 150 canales no le importará a un diablo lo que ustedes hagan. Y ahora que lo pienso, tampoco a mí.","0"
"Un bebé a bordo de un avión logra hacer más ruido que los motores","1"
"Viaja a su pueblo con una cuenta de Netflix y es recibido como un dios","1"
"Alec Baldwin confiesa que lleva 39 años sobrio después de esnifar “una raya de aquí a Saturno”","0"
"El Raid Al-Andalus, en un documental","0"
"Calendario solar y lunar en Málaga el lunes, 17 de junio de 2024","0"
"El naciente orden internacional: ¿hegemónico, estable o anárquico?","0"
"La cruzada de una bióloga para salvar el refugio del mono araña en Venezuela","0"
"Urbanismo ordena quitar la pérgola que corona el edificio de la nueva Mundial","0"
"Muere una trabajadora en Logroño en un atropello en una planta de reciclaje","0"
"Datos | ¿Por qué el Barcelona y el Lyon son los dos mejores equipos de Europa?","0"
"Buscan al atracador que dio una propina de 200 euros a un conductor","0"
"Tyrion Lannister, el borracho que salvó los siete reinos","0"
"Condenado a 10 años de cárcel el ex primer ministro de Pakistán Imran Khan 10 días antes de las elecciones","0"
"Uso de cámaras de grabación en vehículos: sí, pero con condiciones","0"
"Greenpeace escala las torres KIO de Madrid para defender a Bankia «de los ataques antisistema»","1"
"Los paramilitares de Sudán provocan al menos un centenar de muertos en uno de sus asaltos más mortíferos","0"
"Cifuentes pregunta cómo es posible que le dieran el Nobel de Física el año pasado “si es verdad que no me saqué el máster”","1"
"Descubren una taza de Mister Wonderful del neolítico que anima «a sonreír, a cazar y a devorar enemigos»","1"
"¿Puede la bioeconomía tomar el relevo al petróleo en la Amazonia ecuatoriana?","0"
"Qué bien, otra compra impulsiva que parecía una gran idea en su momento.","1"
"Este fin de semana mis amigos y yo vamos a salir a bailar.","0"
"Benalmádena adjudica a FCC el contrato de limpieza de calles y recogida de basuras","0"
"36 calles de taquicardia urbana","0"
"La baja tasa de vacunación para la tosferina en embarazadas, clave en el aumento de casos","0"
"No podíamos solo entrar como fans, Morty. Eso sería apoyar de manera simbólica al género. Con un poco de ayuda de algunos amigos entraremos.","0"
"La Audiencia Nacional condena a un delincuente a ser linchado en Twitter","1"
"Cuscús frío con melón y aguacate","0"
"Pakistán acude a las urnas en un clima de violencia y división política","0"
"El enigma del leopardo de las nieves, el superdepredador que también come hierba","0"
"Museo Hacendado: «Tiene obras de Francisco de Goyo y Velózquez»","1"
"Bezoya presenta su nueva agua sin rimas fáciles","1"
" No podemos solo llamar a tu abuelo cada vez que haya un problema.","0"
"“Nuestro bienestar depende en gran medida de cómo nos hablamos a nosotros mismos en la intimidad de la mente”","0"
"Tailandia, tercer país de Asia en aprobar el matrimonio homosexual","0"
"Cultura solo subvencionará películas que no parezcan españolas","1"
"Google se llamará «Er Bucadó» en Andalucía","1"
"Las fotógrafas que retratan el mundo a través de una lata de café","0"
"Un aprendiz de pintor llamado Salvador Dalí","0"
"Diez logros de Pedro Sánchez en sus primeras 24 horas como presidente","1"
"Alejandro Magno, protagonista una nueva batalla","0"
"Esto es todo lo que tienes que saber sobre el calor","1"
"Operarios y vehículos de maquinaria pesada trabajan en la limpieza de Villamanta (Madrid)","0"
"Estoy aprendiendo a ser más disciplinado con mis hábitos de consumo.","0"
"Un hombre con el empeine quemado y las plantas de los pies negras y ensangrentadas asegura que lo mejor del verano es ir en sandalias y no entiende a los que insisten en llevar zapatos","1"
"Mortimer Smith Jr. Escritor premiado por el New York Times por sus ventas. Su libro es sobre inocencia, su definición y lamentablemente imposibilidades. ¿Autobiográfico?","0"
"Muere la cucaracha que inspiró a Kafka","1"
"Tormenta de nieve.","0"
"Lubricante genital es usado en una puerta que hacía ruido","1"
"Más allá de los cabezas de cartel: un Primavera Sound para cada alma festivalera","0"
"Comparativa: La fiesta de cumpleaños de tu hijo vs. La timba de póker de los martes","1"
"Una exultante reina Sofía reaparece quemando sus fotos de boda con el rey Juan Carlos","1"
"El tren antibalas del presidente norcoreano","0"
"Se come un imán con forma de piña porque era lo único que había en la nevera","1"
"Cambiar de tema, principal estrategia de los españoles para afrontar el futuro","1"
"Arias Cañete pasará el verano en un campamento para niños con sobrepeso","1"
"Eslóganes de Nike a lo largo de su historia","1"
"Albert Rivera pregunta a Pablo Echenique si es verdad que no puede caminar","1"
"Por qué España tiene posibilidades de tener (de nuevo) el mejor restaurante del mundo","0"
"El Carnicero de Teherán","0"
"Filtros y purificadores, solución ante la contaminación del agua","0"
"Una operación policial contra el narco deja diez muertos en una favela de Río de Janeiro","0"
"Manel Fuentes crea una banda tributo a ETA","1"
"¿En qué te afectará la subida de impuestos?","1"
"Decenas de inmigrantes disfrazados de Bob Esponja mueren de pena al enterarse de que falleció su creador","1"
"Desconectan a un calvo que vivía enchufado a un peluquín asistido","1"
"Thibaut Courtois, el portero más español","0"
"Patrisio logra volver a su hogar tras ser rescatado de la casa de empeños en la que fue abandonado por su madre","1"
"Los otros 'plutones'","0"
"Scarlett Johansson estalla contra OpenAI por imitar su voz en ChatGPT","0"
"Los contratos de las aseguradoras incluirán emoticonos para facilitar su lectura","1"
"Barcelona – Real Madrid, hambre de gloria en la Final Four de la Euroliga en Belgrado","0"
"La arriesgada apuesta de Macron","0"
"Un investigador de la UMA recibe 2,5 millones para desarrollar cementos ecológicos","0"
"Finaliza la redacción del proyecto del parking de la plaza del Ajedrez","0"
"Mucho más que  un 'falafel'","0"
"Muere a los 88 años la escritora escocesa Muriel Spark","0"
"El gran atasco","0"
"La infanta Leonor ya ha elegido a la niña que le hará los deberes de verano","1"
"Telefónica refuerza sus vínculos con Defensa en plena sacudida accionarial","0"
"Tabulé: la ensalada árabe en la que el perejil lo da todo","0"
"Proteger a los menores en la Red","0"
"Los mejores sitios de tu casa a los que viajar","1"
"Sareb vende a Axactor una cartera de préstamos valorada en 3.000 millones","0"
"Las consultas en medicina interna por demencia suponen ya el 6%","0"
"Las mejores aspiradoras de mano inalámbricas para el hogar","0"
"¿Quién usa el teléfono fijo? Cada vez menos gente, pero se mantiene en la mayoría de hogares","0"
"«Lo que siempre preguntan las embarazadas es si pueden comer jamón»","0"
"Marie Curie (capítulo IV).","0"
"Así entraron ayer los Reyes Magos en tu vivienda","1"
"Rajiv Gandhi, el primer indio de su estirpe","0"
"Cantante heavy despierta a su bebé al gritarle una nana","1"
"Mayo se despide con temperaturas de julio y hasta 40° en el valle el Guadalquivir","0"
"Un loro con acento catalán envejece en una tienda de mascotas madrileña","1"
"El sector porcino deja en la cama de Jordi Évole 100 gramos de mortadela para amenazarle","1"
"Adictos a Jane Austen","0"
"El prospecto de los remedios homeopáticos será un Power Point de Paulo Coelho","1"
"Estos son los pisos más buscados por la Policía","1"
"El 90,4% de los españoles está hasta los cojones de tanta preguntita del CIS, según el CIS","1"
"Bien, comencemos de nuevo. Mi nombre es Jerry Smith, vivo en los suburbios y solo estoy aquí porque tengo un poder que quiero disfrutar antes de que desaparezca","0"
"Cosas a tener en cuenta si planeas buscar una casa para irte al campo","1"
"Becario no remunerado muere por sobredosis de prestigio","1"
"'Cubatas' de gel desinfectante en prisión","0"
"Coloca el despertador a las afueras de la ciudad para obligarse a levantarse para apagarlo","1"
"Sorprenden al dueño de la farmacéutica Pfizer tosiendo encima de la gente en el metro","1"
"Dabiz Muñoz vuelve a Málaga por Navidad con su foodtruck","0"
"Llegan las recetas de Buenos Aires y los pescados con el mejor aceite","0"
"El PSOE no le ha quitado la funda de plástico a Pedro Sánchez para que no se lo rayen","1"
"Vigilantes con AK-47 para alijar hachís","0"
"Justin Bieber sale ahora del baño de Los 40 Principales","1"
"¿Sabes?","0"
"Diez libros de gastronomía que todo ‘foodie’ inquieto necesita","0"
"Quim Torra continua taral·lejant l’himne d’Espanya sense voler des que el va sentir a la Diada","1"
"«Fui a un intercambio de idiomas y ahora no me devuelven el castellano»","1"
"Al menos 49 muertos y 140 desaparecidos en un naufragio frente a las costas de Yemen","0"
"Vehículos fuera del municipio y otras irregularidades: así controla Mijas a la empresa de limpieza","0"
"El Nasdaq alcanza su nivel más alto desde julio pero esto a ti no te afecta","1"
"Sommer. No, no, no.","0"
"«Nos hemos vuelto repugnantemente modernos, da hasta asco»","0"
"Treinta años sin Joan Mitchell, la pintora “salvaje” que batió récords para las mujeres en el arte","0"
"El caso de Alba Renai en Mediaset:  ¿le pueden despedir para que un robot ocupe su sitio?","0"
"Irán achaca la muerte de Raisi al mal tiempo y la falta de mantenimiento del helicóptero","0"
"Unos jóvenes no saben si podrán seguir callando más tiempo al compañero de piso argentino porque se están acabando las tiras de lomo de Fripozo","1"
"La defensa de Zaplana alega que la acusación es un montaje y compara a la policía judicial con la franquista","0"
"María Luengo, investigadora: “Se puede despolarizar Europa, tener impacto contra la animosidad partidista”","0"
"Las diez debilidades más comunes entre los superhéroes","1"
"Estos son los títulos de los nuevos capítulos de Juego de Tronos","1"
"Marmon, el coche en que fue asesinado Eduardo Dato, y otras historias","0"
"Un periodista del ABC, exhausto porque Mariano Rajoy siempre le cede la pregunta a él","1"
"Benalmádena acogerá el festival 'Sabores del mundo sobre ruedas'","0"
"Impulso a la promoción de la salud cardiovascular","0"
"Antes de que te vayas, ¿Podrías cantar de nuevo para mí?","0"
"Las efemérides más destacadas del 10 de junio","0"
"Los hámsteres, convencidos de que a la siguiente vuelta a la rueda podrán salir de la jaula","1"
"La parrilla televisiva arde en la temporada más agitada","0"
"Las claves del crimen de los asesinos de Borja Villacís: una cita fatal y una huida torticera","0"
"Generaciones enciclopédicas","0"
"La pensión que cobran los funcionarios es mil euros más alta que la del resto de pensionistas","0"
"Urbanismo urge al Obispado a estudiar las humedades que dañan la iglesia de Santo Domingo en Málaga","0"
" Oh, gracias.","0"
"Satán ya no aceptará más sacrificios de cabras porque se ha hecho vegano","1"
"El último humano que quedaba en Google Plus fallece aislado y solo","1"
"Calendario solar y lunar en Málaga el jueves, 13 de junio de 2024","0"
"Tregua en el calor intenso, que volverá a arreciar a finales de semana","0"
