text,label
"Si quieres seguir esta moda y hacerte un piercing o un tatuaje, te recomendamos que acudas a un profesional.",0
"Este arte no vive de la gente, vive de las instituciones y la especulación.",1
• Conocer los valores subyacentes que proyecta la publicidad juvenil.,0
"No es dificil predecir, por ejemplo, que se agotará el carbón y las demás fuentes fósiles de energia, como el petróleo o el gas, en los próximos cien años.",1
Ya desde la época romana somos conscientes de que el ruido daña nuestra salud.,0
Observa cuáles son las zonas de tu cuerpo que sueles colocar en una mala posición.,0
"Da igual generar admiradores o enemigos, con tal de que se cumpla el requisito primario de que se le preste atención.",1
"Ahora bien, es posible que los recortes que devastan la cultura en España se las lleven por delante.",0
"En diez años de profesión he tenido que escribir varios artículos sobre ergonomía y uso correcto del ordenador y todavía no he encontrado un solo oftalmólogo que afirmara que las pantallas, LCD o CRT, produjeran daño alguno con un uso típico.",1
La biografia ha tomado un auge considerable y esta es una magnifica muestra.,0
"O el uso del aire acondicionado, que dispara las temperaturas.",1
Ante momentos de dificultad Winston Churchill hizo lo que hace un lider: acudió al Parlamento.,0
Lo lograron.,0
"Vivimos como un gran honor el ""estar de trabajo hasta las cejas"" a pesar de que nos lamentemos de ello constantemente.",1
"Ese es el caso de Marina López, nombre ficticio, que esta misma semana descubrió que Vodafone le estaba cobrando desde marzo el servicio de Internet a pesar de que su teléfono ni siquiera tiene la posibilidad de conectarse a la red.",1
"Gracias a ella, en Uruguay se están plantando enormes extensiones de tal producto de modo que mi país podrá empezar a salir de su difícil situación económica.",1
Me acosté de cara al cielo en la borda y me puse sobre el rostro la camisa húmeda.,1
"El equipo del ingeniero Richard James, de la Universidad de Minnesota, está ahora buscando la posible comercialización de esta tecnología.",1
"Sin embargo, no se rinde sino que sigue esforzándose por ganarse a sus alumnos.",0
Puede y debe serlo.,0
La mujer realizaba el trabajo del hogar y el hombre seguía siendo la autoridad en la familia.,1
"La media de esta valoración entre los encuestados fue de 8.4, lo que desvela la actitud positiva dominante respecto a cómo vivían su envejecimiento.",1
"En el último cuarto del siglo XX, algunas sociedades del sur de Europa han completado su transición migratoria, deviniendo sociedades de inmigración.",1
También hay un indice por país con los principales proyectos en materia de desarrollo y vínculos a organismos clave como bancos de desarrollo y agencias de ayuda.,1
"Lo más probable es que, aunque nunca podremos constatarlo, surgieran paralelamente.",0
"Si antes estábamos educados bajo un lema grabado a fuego en nuestras mentes“ No molestar a los mayores ”, ahora parece que el leiv motiv es justo el contrario.",0
"Esa es la verdad, mamá.",0
"El viejo mundo se basa en control, contrato, exclusividad, confidencialidad, traba, repre sentación y dividendo.",1
"No obstante, hemos de saber que la auténti-ca, la genuina dieta mediterránea es la que se descubrió en Creta y, aunque las de muchas regiones de España eran entonces extraordinariamente similares, aquí no se hizo estudio.",0
"Frente a la satisfacción de la mayoría, siempre aparecían voces que se oponían al paso de la nueva carretera o de la moderna autovía por el sitio que habían dibujado los técnicos.",1
"Por supuesto, también es posible realizar una evaluación al final de cada curso o módulo del mismo, para comprobar la efectividad de la formación.",1
"En una escena clave, Watncy toma plena conciencia de su desesperada situación, pero en vez de arrugarse y tirar la toalla, exclama una frase genial: ""¡Voy a tener que cienciármelas para salir de esta mierda!"" Se nota mucho que Andy Weir -el autor de The martian, la novela superventas en la que se basa el guion de la película- es un ingeniero informático, porque casi todo lo que cuenta sobre el desafio de sobrevivir en Marte es cientificamente verosímil, y las soluciones que encuentra el astronauta para salir de su atolladero están basadas en tecnología real.",1
"El árbol del cacao normalmente tiene entre 10 y 15 frutos, pero en algunas ocasiones puede llegar a 20.",1
"Comparen la visita a una biblioteca gótica para leer un solo libro propiedad de no sé quién con el acoso en las pantallas de los móviles, las ocurrencias de los fans en los blogs y no digamos lo que nos cuenta la televisión durante todas las horas del dia.",1
Me pregunto si no lo asume porque está atrapada en un malentendido.porque cree que lo que se le exige es que renuncie moral y políticamente a los suyos.,0
"El conjunto del argentino Diego Pablo Simeone, que venció previamente en Sevilla al colista Betis (0-2), encabeza la tabla con 70 puntos, igual que el Real Madrid, y el Barcelona es tercero con 69.",0
"Y aún hoy, tiempos de costumbres más relajadas en este aspecto, la romería sigue siendo lugar de iniciación amorosa para los más jóvenes.",1
"Al examinar la arquitectura a través del filtro de los medios de comunicación de masas, Colomina dota a la crítica arquitectónica de un punto de vista extraordinariamente ágil y cambiante.",1
""" No creo que haya método mejor que el montessoriano para sensibilizar a los niños en las bellezas del mundo y para despertarles la curiosidad por los secretos de la vida.",1
"Por supuesto, soy consciente de que si algún día quiero volver a trabajar será más difícil, pero no me importa, no me arrepiento de la decisión que tomé hace 15 años.",1
Le dimos muchas vueltas al problema y al final decidimos que era mejor que ella pudiera dedicarse plenamente a suvida profesional.,1
"Esta es la clave para que América Latina pueda competir en la economía moderna, especialmente en el mercado europeo.",0
"La primera gran dificultad para vivir en Marte es la falta de oxígeno, ya que su atmósfera es muy fina y contiene un 95% de irrespirable dióxido de carbono.",1
"La grafiosis, plaga que durante los años 80 y 90 aniquilo casi todas las olmedas en Europa, acabó con la vida de miles de olmos centenarios.",1
"En el antiguo régimen, este desprecio por la riqueza fue ampliamente utilizado por el poder como modo de contentamiento del pueblo y por la propia Iglesia como método de recaudación entre los acaudalados.",1
"000 millones de dólares es una contribución muy apreciable a una economía que, como lo prueban todas las estadísticas, goza en estos momentos de una bonanza extraordinaria.",1
"Era un buque viejo, de dudosa reputación, con propietarios poco claros.",1
"Mercadona: Cercanía del trabajo al domicilio, servicios de guarderia en el centro de trabajo, no apertura del centro en domingos y festivos, baja maternal mas larga que la que ofrece la ley, jornada laboral estable, no rotación.",1
"Desde los orígenes de la nación, los argentinos están saltando hacia fuera, lo cual significa que el adentro es hostil o hay allí algo que repele.",1
Con al menos un gol del portugués el conjunto madridista había logrado 94 victorias y siete empates hasta la noche de ayer.,1
"Ante todo, llevar una vida más saludable en la que disfrutemos de las pequeñas cosas, que, al final, son las más importantes.",0
"Los abundantes tributos que llegaban desde sus provincias y la gran fuerza de trabajo esclava permitieron un espectacular desarrollo en una ciudad que alcanzó hasta el millón de ha-bitantes, cifra enorme para aquella época.",1
"Fue Klose, en el minuto 26, el que tras una fantástica jugada de Khedira y Kross marcó el gol que lo convierte en el máximo goleador de la historia de los mundiales, con 16 tantos.",1
Los ingresos que proporciona la venta o el arrendamiento son importantes y ayudan a afrontar otros gastos del inmueble.,1
La parte teórica del curso me proporcionó los conocimientos que todo profesor necesita.,1
"Ella, ante la atenta mirada de él, comenzó a echar fuera cuanto almacenaba en su pecho.",1
"Yo la llamo ""Larita"" porque sé que le molesta que la llamen así.",0
"En un principio, el capitán se resistió a que el buque fuera remolcado, pero finalmente consiguieron arrancar de nuevo las máquinas y entre varios remolcadores y un helicóptero lo llevaron mar adentro.",1
"El conocido actor Jackie Chan recibió su formación actoral en una de esas escuelas, donde tenían jornadas de diecinueve horas de entrenamiento compuesto por brutales ejercicios.",1
Con el 0-5 Alemania bajó el listón y frenó su exhibición.,0
②La mujer se mira más a sí misma.,0
"Además, por influencia del cristianismo, los hombres de la clase gobernante hicieron menos evidente su relación con varias mujeres.",1
Llegué a coordinar un equipo de 600 trabajadores y he sido la única mujer en un mundo dominado por hombres.,1
-Barceló tiene unos dibuios y unas acuarelas sensacionales.,0
"Lo que queda claro también es que todo el mundo, a su modo, sigue la moda de una manera o de otra, y todos somos esclavos de ella.",1
"Hoy he ido a patinar con Marta y con Lara y, luego, hemos ido de compras.",0
"Es decir, que el estado físico no es sinónimo de un envejecimiento óptimo.",0
"En el sentido más amplio del concepto, toda romería encierra unos símbolos cuyas claves de lenguaje son ante todo manifiestamente festivas.",1
"El protagonista se llama Manuel Mena, era tio carnal de mi madre y pertenecía a una familia católica de pequeños propietarios rurales extremeños.",1
