title,url,ingredients,steps,uuid
Pinchos de Pollo (saté),https://www.recetas.com/receta-de-Pinchos-de-Pollo-(sate)-3372.html,"Ingredientes 1 pollo grande Un trozo de raíz de cúrcuma o 1 cucharilla de polvo de 4 cucharadas de ½ cucharilla de 1 cucharada de salsa de soja Sal al gusto 4 cucharadas de 3 cucharadas de aceite, para pintar los trozos de 1 pollo grandeUn trozo de raíz de cúrcuma o 1 cucharilla de polvo de cúrcuma 4 cucharadas de cilantro , tostado y molido½ cucharilla de pimienta recién molida1 cucharada de salsa de sojaSal al gusto4 cucharadas de leche de coco densa.3 cucharadas de aceite, para pintar los trozos de pollo cuando estemos braseandolos. "," Pinchos de Pollo (saté) Preparación: Cortar la carne del pollo en trozos de unos 2 centímetros. Macerar la carne durante 30 minutos con el cilantro, cúrcuma, pimienta, salsa de soja y sal. Ensartar los trozos de pollo, en pinchos bien de bambú o metálicos. Pintar los pinchos con la leche de coco justamente antes de ponerlos en las brasas de carbón vegetal. Durante el braseado pintarlas con el aceite.",630eb300-6ef3-4b90-b6cd-38138351f764
Pusundao de Carne Serrana,https://www.mycolombianrecipes.com/es/pusundao-de-carne-serrana/,½ libra de carne de res con sal cortada en trozos 8 piezas de pollo ½ libra de carne para guiso cortada en trozos 10 tazas de agua ½ taza de salsa de aliuños Ver receta aquí ½ taza de hogao Ver receta aquí 3 papas grandes peladas y cortadas en trozos 2 plátanos verdes peladas y cortadas en trozos ½ libra de yuca pelada y cortada en trozos 2 huevos duros Sal y pimienta al gusto ¼ taza de cilantro fresco o perejil,"Ponga la carne salada en agua hirviendo durante 10 minutos. Deseche el agua y poner la carne en una olla grande con el pollo y los trozos de carne. ufffdAgregar 8 tazas de agua y la salsa de aliuños y cocinar durante unos 20 minutos. Luego se agrega el hogao, papa, plátano y yuca. Sazone con sal y pimienta y cocine por unos 20 minutos. Cuando todo esté cocinado, servir, adornar cada plato con rodajas de huevo duro. Servir el arroz blanco en el lateral.",e1568d6c-368d-4a85-ad04-2aa3957cdf13
Empanadas de pollo fritas,https://www.recetasgratis.net/receta-de-empanadas-de-pollo-fritas-76187.html,12 discos de empanada 1 suprema de pollo 1 cebolla 1 cucharada sopera de manteca ¼ morrón verde ¼ morrón rojo ¼ morrón amarillo 25 centímetros cúbicos de vino blanco 2 ramas de verdeo 1 pizca de pimienta 1 diente de ajo 1 cucharada sopera de barbacoa 4 cucharadas soperas de tomate pisado 1 zanahoria 1 rodaja de calabaza 1 diente de ajo 1 rama de apio 3 hojas de acelga,"1 ¿Te preguntas cómo hacer empanadas fritas de pollo? Pues bien, para empezar con la receta de las empanadas de pollo fritas, cocina el pollo en abundante agua con vegetales, como por ejemplo con zanahoria, calabaza, ajo, acelga, apio y condimentos, como laurel y tomillo. Previamente, deberás limpiar las verduras y pelarlas, como es el caso de la zanahoria, calabaza y ajo. También debes limpiar el apio y la acelga. Hierve durante unos 30 minutos. Truco: si no tienes estas verduras, puedes utilizar las que dispongas para hacer el caldo. Aquí buscamos proporcionar sabor al pollo. Reserva el caldo para hacer una rica sopa casera. 2 Pela y pica la cebolla para saltearla con la cucharada de manteca en una sartén a fuego máximo hasta que esté transparente. Añade también la parte blanca del verdeo y el diente de ajo picado. Truco: si deseas reducir un poco las grasas saturadas de esta receta, puedes reemplazar en este punto la manteca por aceite. 3 Cuando la cebolla esté transparente, agrega los morrones lavados y picados, sin las nervaduras blancas ni las semillas. A continuación, baja el fuego a medio-bajo y sigue salteando hasta que estén bien cocidas. Cuando estén bien cocidas, sube el fuego al máximo y agrega el vino blanco. Retira del fuego cuando sientas olor dulce, en lugar de ácido. 4 Pasado el tiempo de cocción del pollo, desméchalo con ayuda de dos tenedores. Como la cocción en fritura es muy corta, asegúrate de que el pollo está bien cocido, pero húmedo. 5 Mezcla el pollo con las verduras salteadas, la pizca de pimienta, la barbacoa y el tomate. En este caso, es tomate perita, pelado de lata pisado, pero puedes usar tomate rallado o reemplazarlo por puré de tomate. Prueba el relleno y corrobora el sabor. Si lo ves necesario, corrige con condimentos al gusto, como ají molido, tomillo o pimentón. 6 Rellena las empanadas agregando una cucharada de la preparación del pollo en el centro del disco y mojando una mitad del borde para que, al cerrarlo, se selle perfectamente. Con ayuda de las yemas de los dedos, haz el repulgue o cierre que más te guste y resérvalas. A continuación, llévalas al congelador para que estén bien frías a la hora de cocinarlas. 7 Calienta el aceite a 160 ºC- 180 ºC y cocina las empanadas durante unos 2-4 minutos, asegurándote de que se doran por todos los lados. Puedes ayudarte a girarlas con una pinza cuidadosamente para que no se rompan. A medida que retires las empanadas del aceite, llévalas a un plato con papel absorbente para retirar el exceso del mismo. 8 Y ahora sí, ya puedes comer las deliciosas empanadillas fritas de pollo. Cuéntanos que te ha parecido esta receta, ¡te animamos a hacerla!",95b7f3c9-2c35-4370-9ed2-36e0b0f92fae
Champiñones en salsa verde paso a paso,https://www.recetasgratis.net/receta-de-champinones-en-salsa-verde-paso-a-paso-64156.html,300 gramos de champiñones 3 tomates 1 chile Ajo y cebolla asados Sal al gusto,"1 Picamos los champiñones en láminas, lavándolos bien previamente. 2 Ponemos los tomates y el chile en agua a hervir para empezar a preparar la salsa verde. 3 Aparte, tostamos el ajo y la cebolla sobre un trozo de papel de aluminio. 4 En una sartén, ponemos aceite y echamos los champiñones para saltearlos. 5 Yo agregué acelga también a la receta de champiñones en salsa verde, pero este ingrediente es opcional. 6 Molemos los ingredientes de la salsa, es decir, el tomate, el chile, la cebolla y el ajo. 7 Integramos la salsa verde a los champiñones y sazonamos al gusto. 8 Al final, servimos los champiñones en salsa verde con una ensalada de aguacate, frijoles negros y tortillas de maíz.",5c7c10af-3eef-4002-9bab-181fb9e130bf
Bizcocho acebrado,https://www.recetas.com/bizcocho-acebrado.html,150 gr. de harina 100 gr. de fécula de patata 1 sobre de levadura 3 huevos 120 gr. de mantequilla blanda 150 gr. de azúcar 1 cdta. de extracto de vainilla 100 ml + 4 cucharadas de nata vegetal 20 gr. de cacao en polvo sin azúcar ," Bizcocho acebrado Batir la mantequilla con el azúcar y la vainilla hasta que la mezcla esté ligera y esponjosa. Agregar los huevos uno a la vez, sin dejar de batir. Agregar la harina tamizada con la levadura en polvo y finalmente los 100 ml de nata. Dividir la masa en dos partes iguales y añadir a una mitad el resto de la nata y el cacao, mezclando siempre con batidor para que no queden grumos. Forrar un molde de 22 cm de diámetro con papel pergamino. Poner dos cucharadas de masa blanca en el centro del molde y luego, nuevamente en el centro, dos cucharadas de masa negra. Continuar así hasta que se agoten todos los ingredientes, pero después de la primera ronda alternar una cucharada de masa para cada tipo. Hornear el bizcocho a 180 ° C durante 30 minutos, haciendo la prueba del palillo antes de sacarlo del horno. Servirlo solo, sin azúcar en polvo, para apreciar plenamente su textura.",5f425b28-8de3-4ddb-9ae4-53481fa9b519
Aguachile de camarón estilo Sinaloa,https://www.recetasgratis.net/receta-de-aguachile-de-camaron-estilo-sinaloa-9497.html,1 kilogramo de Camarones 2 unidades de Pepinos grandes y pelados 1 unidad de Cebolla finamente picada 1 manojo de Cilantro finamente picado 6 unidades de Chiles serranos picados 2 tazas de Jugo de limón sin semillas 1 paquete de Tostadas 1 cucharada sopera de Jugo sazonador 1 pizca de Sal 1 pizca de Pimienta,"1 Para empezar a realizar esta receta de aguachile pela y desvena los camarones. Córtalos por la mitad y lávalos bien, luego escúrrelos y colócalos en una sartén. Agrega una taza de jugo de limón o la cantidad necesaria para que los cubra por completo y cocínalos a fuego medio durante 3 minutos como máximo. Imagen: comercial.seagarden.com 2 Pasado el tiempo agrega el jugo sazonador y cocínalos durante 5 minutos más. Después, escúrrelos y añade sal y pimienta al gusto, medio pepino picado, dos cucharadas de cilantro y la cebolla finamente picada. 3 Aparte prepara la salsa. Para ello, licua el chile picado, dos cucharadas de pepino, una cucharada de cilantro, una taza de jugo de limón y sal al gusto. 4 Ahora vierte esta salsa sobre los camarones, mézclalo todo y decora el plato con cubitos de pepino y rodajas de cebolla. Este plato de aguachile de camarón estilo Sinaloa se suele servir en tostatas o nachos, como más te guste. Aunque esta es la receta tradicional, siempre puedes incorporar los ingredientes que desees, como por ejemplo aguacate. Imagen: ypolacocinaasi.com",3fc17a94-7b9a-4ba8-80ba-837919e87f60
PUCHERO EXTREMEÑO,https://www.recetasgratis.net/receta-de-puchero-extremeno-46788.html,(Para 4 personas) 300/400 g de pollo. 130 tocino/panceta salada ibérica de bellota de 1 año de curación. 100 g hueso de jamón ibérico (recebo o bellota) 1 patata 80 g de garbanzos. 1 tomate. 1 cebolla/puerros. 100 g fideos 1200 g de agua (aproximadamente) 1 pastilla de avecrem. Sal Hierba buena (opcional),"1 1.-Se echan todos los ingredientes, menos los fideos y la hierba buena, en el vaso y se programa 45 ó 50 minutos, temperatura varoma, giro a la izquierda y velocidad cuchara. 2.-Se cuela el caldo ( a éste se le puede echar el pollo desmigajado o aprovecharlo para croquetas). Se incorpora el caldo al vaso y se programa 12 minutos temperatura 100 º grados, giro a la izquierda y velocidad cuchara, y por el",ac8b8dfd-cddf-4c8b-90f6-62da34448226
Enchiladas Catrachas,https://www.recetasgratis.net/receta-de-enchiladas-catrachas-19360.html,1 pizca de Sal 1 pizca de Sazonador 15 unidades de Tortillas de maíz grandes 1 kilogramo de Carne de res magra molida ¼ kilogramo de Queso blanco rallado 10 dientes de Ajo 1 unidad de Cebolla grande 1 unidad de Chile dulce 2 unidades de Papas medianas 1 manojo de Cilantro 7 unidades de Tomates grandes 1 botella de Aceite vegetal para freír 1 unidad de Cabeza de repollo 5 unidades de Huevos 4 cubos de Consomé de res,"1 Se ponen a cocer los huevos y luego se cortan en rebanadas; se fríen las tortillas en aceite vegetal hasta que queden bien tostadas. 2 La carne de res molida se pone a cocinar con las papas en cuadritos pequeños y se condimenta con dos cubos de consomé de res, el cilantro dos dientes de ajo, cebolla y chile dulce partidos en pedazos bien pequeños y sal al gusto, se cocina de forma tal que no quede con mucho liquido. 3 Una vez preparado todo esto, se toman las tortillas fritas, se le coloca un poco de carne molida encima, luego un poco de repollo (que previamente se ha cortado bien fino), se adorna con una rodaja de huevo y otra de tomate y posteriormente se le coloca un poco de salsa (ver forma de preparación abajo), y por ultimo se le rocía con queso blanco rallado. 4 Esto se come con unas gotas de chile al gusto de cada persona. 5 Para la salsa, se ponen a cocinar los tomates en agua, hasta que están hirviendo, se dejan hervir por espacio de 5 minutos y luego se meten al chorro de agua fría, de esta forma se les desprende la cáscara de una manera bien fácil. 6 Luego se licúan junto con chile dulce , cebolla y cilantro bien picados; posteriormente se colocan en un poco de aceite de oliva caliente al cual se le han agregado unos 5 dientes de ajo machados y se condimenta con 2 cubos de consomé de res y sal al gusto.",a5702a35-cb0a-4516-bc29-d421cb2a7d6f
Albondigas con sepia y guisantes,https://www.recetasgratis.net/receta-de-albondigas-con-sepia-y-guisantes-52898.html,350 gramos de carne molida de res. 2 tazas de caldo de carne o agua. 100 gramos de arveja o guisantes cocinados. 100 gramos de sepia. 3 unidades de tomates rojos y maduros. 2 ramas de cebolla larga o de verdeo. 1 cebolla morada grande. Pasta de ajo. Sal. Pimienta.,"1 Para empezar a realizar nuestra receta de albóndigas con sepia y guisantes, el primer paso es prealistar todos los ingredientes. 2 Lavar nuestros tomates y cebollas, cortarlas en cuadros pequeños.Llevar estos ingredientes a una olla honda. 3 Adobar nuestra carne para las albondigas con sepia y guisantes con un poco de pasta de ajo, pimienta y cebolla larga cortada muy finamente.Mezclar y reservar. 4 Armar nuestras albóndigas como se observa en la foto. 5 Una vez sofriamos nuestra cebolla y tomate adicionar el caldo de carne o el agua.Agregar sal y pimienta negra al gusto.Cocinar durante 15 a 20 minutos aproximadamente y apagar el fuego. 6 En un sartén adicionar una cucharadita de aceite de oliva y sofreír nuestras arvejas o guisantes con nuestros anillos de sepia con un poco de pasta de ajo. 7 Llevar nuestra salsa base cuando este fría aun bowl y procesar.Llevar a la olla donde la cocinamos. 8 Llevar nuestra salsa base a fuego medio y agregar las albóndigas.Cocinarlas durante 10 minutos tapando nuestra olla. 9 Agregar nuestra sepia y guisantes donde tenemos nuestras albóndigas y conservar durante cinco minutos más.Apagar el fuego. 10 Servir nuestra receta de albóndigas con sepia y guisantes acompañando con pasta o cualquier tío de arroz.Si deseas mas recetas con carne y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta exquisita receta.",91664784-2df8-4633-b264-ff67367ccc96
Tiramisú sin huevos,https://www.recetas.com/tiramisu-sin-huevos.html,"300 gr. de bizcochos tipo ""vainilla"" (soletilla) 350 gr. de queso mascarpone 300 ml de nata fresca 120 gr. de azúcar glas Cacao en polvo sin azúcar Café espresso frío "," Tiramisú sin huevos En un recipiente montar la nata con la mitad del azúcar y llevar al refrigerador. En un segundo recipiente hacer otra crema con el mascarpone y el azúcar glas restante. Incorporar con una espátula la nata batida a la crema de mascarpone con movimientos de abajo hacia arriba, para no bajar el batido de nata. Humedecer los bizcochos, uno a la vez, en el café que se habrá vertido en un plato hondo. Colocarlos en una bandeja para asar de 16 x 22 cm, cubriendo toda la base. Si fuera necesario, cortar las vainillas para que no queden vacías esquinas o lados. Poner la mezcla de cremas en una manga pastelera con una boquilla lisa de 15 mm y formar picos sobre la capa de vainillas. Repetir la operación hasta terminar con los ngredientes. Espolvorear con abundante cacao en polvo y colocar en el refrigerador durante al menos 3 horas.",ff7131d4-da8c-4fd9-895b-8ef96c08da51
