"Texto","Sarcasmo"
"Feijóo critica la gestión de los fondos europeos y que se hayan obtenido con “deuda”","0"
"Así se prepara España para la final: ejercicios de fuerza, vídeos de Inglaterra y un balón nuevo","0"
"Ellas marcan el deporte mexicano en el 2016","0"
"El abogado de Artur Mas pide disculpas por su “error” ante el Tribunal de Estrasburgo en la causa del 9-N","0"
"Amancio Ortega ya no sabe qué ponernos","1"
"La Federación de Fútbol, incómoda por el hecho de que la cabeza de Khashoggi vaya a hacer de balón en la Supercopa que se celebrará en Arabia Saudí","1"
"Incomprensiblemente, después de 3.700 duchas, la cortina de la ducha está cada vez más sucia","1"
"Un vertido accidental de un cargamento de la gama antimanchas Bright Reveal de L’Oréal París elimina la “Mancha” de Castilla la Mancha en todos los mapas","1"
"Los australianos, aterrorizados al descubrir que están del revés","1"
"Una fan tira al suelo a Mick Jagger arrojándole las bragas","1"
"La pareja de Ayuso denuncia al Ayuntamiento de Madrid por la supuesta filtración del expediente de las obras de su piso","0"
"Le hemos puesto el bigote de Adolf Hitler a Jennifer Lawrence en estas cinco fotos y sigue estando guapísima","1"
"El Supremo prohíbe que el Govern acceda a todos los informes del CNI sobre el espionaje","0"
"Buenos Aires ‘a la gorra’","0"
"Difunden fotografías de cuando Pérez-Reverte era analfabeto","1"
"De leones y de hombres","0"
"La violencia desborda una pequeña ciudad de Ecuador y Noboa envía al grueso de la fuerza pública","0"
"Facebook monta un emotivo vídeo con todos los datos personales que te ha robado en 2018","1"
"Construye un túnel de su casa a la cárcel para escapar de su mujer","1"
"Este es el anuncio de Idealista que ha ganado el premio Pulitzer","1"
"Armand Duplantis bate el récord del mundo de salto con pértiga por sexta vez","0"
"Diez áreas recreativas de Málaga donde se pueden hacer barbacoas hasta finales de mayo","0"
" Lo engañé. No fue cierto. Cayó.","0"
"Encuentran a un tío muerto en un tiovivo","1"
"Los extranjeros firman una de cada cinco compraventas de vivienda en España","0"
"Tom Daschle rechaza su designación como secretario de Sanidad de EEUU por problemas con Hacienda","0"
"El amor verdadero no es efímero, es constante y duradero.","0"
"Un nuevo robo de cable interrumpe la circulación ferroviaria entre Manresa y Calaf","0"
"Los ‘influencers’ a los que paga Ayuso para hablar de Madrid: blogueros italianos, ‘instagramers’ americanos o referentes ingleses","0"
"Menú semanal de El Comidista (17 a 23 de junio)","0"
"He empezado a leer libros sobre finanzas para aprender a gestionar mejor mi dinero.","0"
"El PSOE se distancia de sus socios en campaña sobre el rumbo ideológico de la legislatura","0"
"Qué emocionante es cuando alguien te dice que 'el amor es todo lo que importa'.","1"
"Chapo Guzmán: el túnel por el que escapó de la cárcel tenía 6 carriles","1"
"Recortes sociales y extrema derecha","0"
"El cartón de los tetrabrik se desintegrará al intentar abrir el envase para facilitar su apertura","1"
"Gamila no quiere morir de hambre en la Franja","0"
"Nestlé retira platos con restos de carne de caballo","0"
"Valeria Correa Fiz: “Nunca aceptaría un encargo de las Fuerzas Armadas”","0"
"¡Mujeres al volante! Inclusión, movilidad y seguridad","0"
"“Unas ortopedias pagaban comisiones del 30% al 40%”","0"
"Estado de los embalses en Andalucía hoy domingo, 16 de junio de 2024","0"
"Mensaje para Modi","0"
"El Govern espanyol treu la lletra a l’himne de Catalunya i la posa al d’Espanya","1"
"Un suelo entre el arroyo Totalán y la carretera de La Araña albergará un intercambiador de transporte","0"
"Los mejores collares luminosos para perros","0"
"Puntual o impuntual crónico, ¿por qué hay personas que no pueden evitar llegar muy pronto o muy tarde?","0"
"Stephen Hawking será enterrado en el universo, como él hubiera querido","1"
"Los jubilados que quieran cobrar la pensión tendrán que trabajar y percibir un sueldo","1"
"El pueblo que pasó de prototipo rural a núcleo tecnológico por los fondos europeos de recuperación","0"
"“Nos robaron nuestro futuro”: los expresos de Abu Ghraib esperan una compensación de Estados Unidos 20 años después","0"
"Previsión meteorológica: un huracán gigante arrasará Valencia","1"
"Heidi llevaba 20 años conviviendo con el cadáver de su abuelo para cobrar la pensión","1"
"Un concursante decide casarse con el bistec de la cena en First Dates","1"
"Aficionado del Atlético, optimista con la remontada aunque su jefe preferiría que acabase su informe","1"
"Un señor dona su cuerpo a la ciencia y lo ponen de médico en un hospital de Madrid","1"
"Aspectos contaminantes de los modelos Volkswagen","1"
"De Qingdao al mundo entero","0"
"«Fui a una reunión de una secta satánica y los canapés estaban malísimos»","1"
"María Jesús Montero anuncia al fin para julio un Consejo de Política Fiscal","0"
"Gobierno dará 170 millones a financiar la inmunización en países con pocos recur","0"
"Si el clítoris no existe, ¿qué hemos estado chupando todo este tiempo?","1"
"Cinco pistas para saber si vives en un piso turístico de Ana Rosa Quintana","1"
"¿Yo sabes qué? Todo saldrá bien, Jerry. Estoy seguro de que cualquier compañía tendría mucha suerte si contrata a mi pequeño hermano.","1"
" No me pongo a la defensiva.","0"
"Detenido un grupo criminal dedicado a atracos con coches robados","0"
"Videotutorial: Insertando formas en el Microsoft Word","1"
"La mayor conexión a Internet de banda ancha ofrecida en España","0"
"José E. Liébana Fiederling, doctor en Medicina Interna","0"
"Díaz Ayuso se declara harta de vivir en Murcia pero insiste en que los precios en Madrid están imposibles","1"
"Hendrick’s asegura que los pepinos con los que elabora su ginebra no han pasado por las manos de Leticia Sabater","1"
"Las UCI del Virgen del Rocío, saturadas menos de un mes después de que se cerrara ese servicio en el Hospital Militar de Sevilla","0"
"Descubre, tras quince años viendo la tele incómodo, que la butaca es reclinable","1"
"Satélites de Urano","0"
"Identificada la víctima del tiroteo en la Universidad de Carolina del Norte: era el asesor del presunto homicida","0"
"La OMS pasará a ser la OMG al ver lo mal que está todo","1"
"Carlos López, tatuador: «Aquí vienen abuelos acompañando a sus nietos a tatuarse»","0"
"Desmantelan una banda que usaba a traficantes de droga como tapadera para vender droga","1"
"Mueren en el Shisha Pangma dos alpinistas que competían por ser las primeras estadounidenses en ascender los 14 ‘ochomiles’","0"
"Antonio López lleva doce años dibujando una cara en la espuma de un café con leche","1"
"Google ofrecerá resultados más rápido cuando la búsqueda se haga en mayúsculas","1"
"Ringo Starr renuncia a seguir viviendo en un submarino amarillo tras más de 50 años de mareos y claustrofobia","1"
"Un talaverano investiga la importancia del ruido en sistemas microscópicos","0"
"La hamburguesa y la lechuga","0"
"La tentación de la inocencia","0"
"Fractura en la derecha francesa","0"
"No. Dios.","0"
"De las constelaciones oscuras a los observatorios solares: así contemplaban el cosmos en la América prehispánica","0"
"La determinación de Mireia Belmonte","0"
"La histórica escuela de fotografía y cine EFTI echa el cierre por problemas económicos tras 37 años","0"
"Ver y ser visto","0"
"Del ‘dim sum’ de callos al oso de madroño","0"
"CAF duplica su presencia en el Caribe con la incorporación de Bahamas, Dominica y Granada","0"
"Los mejores libros de 2016","1"
"El Parlamento boliviano suspende a los magistrados de las altas cortes en una sesión declarada ilegal por el Constitucional","0"
"Asturias reconvierte las galerías mineras en centros tecnológicos","0"
"María José y Chema Tejado, su significativa reaparición tras declaraciones de María del Monte","0"
"Renacimiento: teoría y práctica","0"
"Nada como ver cómo el equipo rival juega mucho mejor sin esfuerzo.","1"
"Vida del filósofo errante","0"
"Aminetu y el asiento de Rosa Parks","0"
"Estas son las mejores cámaras de vigilancia para exteriores","0"
"Una coronación de color de rosa","0"
" Quizá puedan decirnos dónde es.","0"
"Se inaugura la Región Cloud Multizona de IBM para la transformación digital de empresas españolas","0"
"La Superluna en imágenes","1"
"Cientos de geranios serán abandonados en la carretera este verano","1"
"Un bombardeo ruso en un hipermercado deja al menos 14 muertos y decenas de heridos en Járkov","0"
"Audiencias: Ana Rosa Quintana y Susanna Griso chocan en el aire mientras volaban en círculos sobre Totalán","1"
"Trump reclama inmunidad también en el caso de los papeles clasificados","0"
"Así es la letra de ‘Saoko’, el enigmático hit de Rosalía","1"
"Así se hace el poke perfecto","0"
"“Tienen parado el plan de rehabilitación de edificios... ¡Y nos multan a los vecinos por su mal estado!”","0"
"Comprar en la era de Big Data","0"
"Descubren los cuadros que pintó la oreja de Van Gogh tras separarse del artista","1"
"Este fin de semana jugaremos un partido de fútbol con mis amigos.","0"
"Un dependiente de McDonald’s se consuela pensando que podría irle peor porque al menos no es un cliente de McDonald’s","1"
"Gulf Air to resume direct flights between Malaga and Bahrain this summer","0"
"El Sónar llega al corazón de la Casa Batlló con una experiencia inmersiva de The Chemical Brothers","0"
"¡Feliz cumpleaños, Ludwig!","0"
"Esto es una locura.","0"
"Flipper Zero: así es la herramienta para hackers que puedes tener en tus manos","0"
"Después de años de lucha, la letra K consigue adelantar a la letra J en el abecedario","1"
"El frenazo de un autobús lleva a dos personas a reproducir la postura 23 del kamasutra","1"
"Julia Roberts desvela que Martin Luther King pagó la factura de su nacimiento","0"
"Los mejores temas de conversación para entretener a tus amigos","1"
"Debut de la bloguera Loleta en Canal Cocina","0"
" Desde cuándo tienes uno de esos?","0"
"Internet vuelve a la normalidad tras el paso del virus 'Zafiro'","0"
"Fabián, el hijo de la Chari, silencia a la marea croata","0"
"Las sanciones de EE UU dejan la cotización del rublo a criterio del banco central ruso","0"
"17.000 restaurantes españoles entran en la lista de los 2.000.000 mejores del mundo","1"
"El Atlético de Madrid reconoce que la falta de experiencia jugando con pelotas con velo le impidió ganar al Real Madrid","1"
"El alcalde de Pamplona dice «Plamplona» y nadie le ha corregido en todos sus años de mandato","1"
"Gimnasia rítmica.","0"
"Makako, cocina asiática bajo el cielo esteponero","0"
"Ah, claro, porque los personajes secundarios siempre son más interesantes que los principales.","1"
"¿Qué hay que hacer?","0"
"La jueza suspende la semilibertad de cinco líderes del ‘procés’ porque, habiendo tenido oportunidad al salir a la calle, no han llevado mascarilla con la bandera de España ni una sola vez","1"
"Carlos Peralta se incorpora a la cúpula directiva de la Agencia Estatal Antidopaje","0"
"¿Era necesario que Yolanda Díaz le dijera al Papa «le voy a dar un dato: Dios no existe»?","1"
" Muy bien, se acabó. Vete a la cama.","0"
"Un hombre envuelto en llamas lleva una hora sentado en la sala de espera en urgencias","1"
" No lo sé, pero le dije que tenías novia y me pareció que se alegraba.","0"
"Carta a mi hijo con discapacidad: ¿del dolor puede surgir algo bueno?","0"
"Hotel Solitaire: «Por fin una propuesta romántica para los solteros»","1"
"Los españoles han vuelto al cine, pero los estrenos en ‘streaming’ siguen siendo un problema","0"
"El PSOE presenta un Rubalcaba totalmente renovado","1"
"Dios mandó a Jesucristo a la Tierra para que aprendiera inglés","1"
"El protector bucal que salvará las cabezas de los jugadores de rugby","0"
"Rescatan a un asturiano que había quedado atrapado dentro de un cachopo","1"
"Un hombre se arroja por la ventana de su casa en Fuenlabrada para huir de un incendio","0"
"¿Qué figuras históricas, artistas, intelectuales, celebridades sociales nacieron un 18 de junio?","0"
"Retrasarán el lanzamiento de las vacunas del coronavirus para incluirles “stories”","1"
"Un estudio de Greenpeace confirma que los que dejan correr el agua mientras se cepillan los dientes son unos hijos de puta","1"
"Si sobrevivo, será sin ti. Y si muero, será tu culpa. Feliz Navidad, perra. Yo soy el Jesucristo de la Navidad.","0"
"El estudio de diseño Relajaelcoco apuesta por la visualización de datos con realidad virtual","0"
"Un poeta intenta llegar al alma de una mujer por el culo","1"
"Juan Carlos Luna: «Lo mismo estoy con un rey por la mañana y por la tarde regando mi huerta lleno de barro»","0"
"FOTOGALERÍA: le hemos puesto a Mark Zuckerberg este icónico bigote, a ver cuánto tiempo dura el enlace en Facebook","1"
